entry_id,work_date,consultant_id,project_id,hours,billable_flag
9963,2023-04-27,26,10.0,7.34,1
9964,2023-04-28,26,10.0,6.86,1
9965,2023-05-01,26,7.0,7.05,1
9966,2023-05-02,26,8.0,6.35,1
9967,2023-05-03,26,7.0,7.02,1
9968,2023-05-04,26,,7.9,0
9969,2023-05-05,26,,6.74,0
9970,2023-05-08,26,,7.26,0
9971,2023-05-09,26,8.0,7.56,1
9972,2023-05-10,26,8.0,7.85,1
9973,2023-05-11,26,5.0,6.09,1
9974,2023-05-12,26,5.0,7.47,1
9975,2023-05-15,26,10.0,7.3,1
9976,2023-05-16,26,,6.6,0
9977,2023-05-17,26,4.0,6.09,1
9978,2023-05-18,26,,6.3,0
9979,2023-05-19,26,12.0,7.99,1
9980,2023-05-22,26,13.0,7.96,1
9981,2023-05-23,26,10.0,7.13,1
9982,2023-05-24,26,8.0,6.21,1
9983,2023-05-25,26,8.0,6.95,1
9984,2023-05-26,26,,6.85,0
9985,2023-05-29,26,,6.97,0
9986,2023-05-30,26,11.0,7.54,1
9987,2023-05-31,26,3.0,7.8,1
9988,2023-06-01,26,,6.74,0
9989,2023-06-02,26,7.0,6.44,1
9990,2023-06-05,26,11.0,6.83,1
9991,2023-06-06,26,2.0,7.56,1
9992,2023-06-07,26,,6.03,0
9993,2023-06-08,26,2.0,6.8,1
9994,2023-06-09,26,14.0,7.7,1
9995,2023-06-12,26,12.0,7.59,1
9996,2023-06-13,26,5.0,7.48,1
9997,2023-06-14,26,,7.07,0
9998,2023-06-15,26,8.0,7.26,1
9999,2023-06-16,26,,7.51,0
10000,2023-06-19,26,,6.39,0
10001,2023-06-20,26,17.0,7.73,1
10002,2023-06-21,26,3.0,6.48,1
10003,2023-06-22,26,3.0,7.26,1
10004,2023-06-23,26,3.0,6.46,1
10005,2023-06-26,26,16.0,7.33,1
10006,2023-06-27,26,,6.54,0
10007,2023-06-28,26,,7.9,0
10008,2023-06-29,26,17.0,6.6,1
10009,2023-06-30,26,7.0,6.47,1
10010,2023-07-03,26,17.0,7.07,1
10011,2023-07-04,26,14.0,6.85,1
10012,2023-07-05,26,,6.54,0
10013,2023-07-06,26,12.0,6.23,1
10014,2023-07-07,26,13.0,6.74,1
10015,2023-07-10,26,,7.41,0
10016,2023-07-11,26,,6.98,0
10017,2023-07-12,26,10.0,7.05,1
10018,2023-07-13,26,18.0,6.63,1
10019,2023-07-14,26,14.0,6.65,1
10020,2023-07-17,26,11.0,6.13,1
10021,2023-07-18,26,12.0,7.05,1
10022,2023-07-19,26,12.0,7.55,1
10023,2023-07-20,26,,7.06,0
10024,2023-07-21,26,,6.5,0
10025,2023-07-24,26,8.0,7.46,1
10026,2023-07-25,26,,7.15,0
10027,2023-07-26,26,5.0,7.43,1
10028,2023-07-27,26,15.0,7.31,1
10029,2023-07-28,26,20.0,6.84,1
10030,2023-07-31,26,3.0,7.43,1
10031,2023-08-01,26,,7.67,0
10032,2023-08-02,26,15.0,6.28,1
10033,2023-08-03,26,15.0,6.3,1
10034,2023-08-04,26,20.0,7.06,1
10035,2023-08-07,26,,7.2,0
10036,2023-08-08,26,15.0,6.83,1
10037,2023-08-09,26,5.0,7.87,1
10038,2023-08-10,26,19.0,7.78,1
10039,2023-08-11,26,,7.08,0
10040,2023-08-14,26,12.0,6.68,1
10041,2023-08-15,26,,6.38,0
10042,2023-08-16,26,8.0,6.27,1
10043,2023-08-17,26,21.0,6.31,1
10044,2023-08-18,26,,6.18,0
10045,2023-08-21,26,12.0,6.02,1
10046,2023-08-22,26,22.0,6.65,1
10047,2023-08-23,26,,6.74,0
10048,2023-08-24,26,19.0,7.21,1
10049,2023-08-25,26,,6.82,0
10050,2023-08-28,26,22.0,6.48,1
10051,2023-08-29,26,19.0,6.59,1
10052,2023-08-30,26,23.0,6.85,1
10053,2023-08-31,26,22.0,6.96,1
10054,2023-09-01,26,,6.19,0
10055,2023-09-04,26,16.0,7.22,1
10056,2023-09-05,26,19.0,7.19,1
10057,2023-09-06,26,,6.48,0
10058,2023-09-07,26,21.0,7.3,1
10059,2023-09-08,26,5.0,7.25,1
10060,2023-09-11,26,23.0,6.4,1
10061,2023-09-12,26,,6.93,0
10062,2023-09-13,26,24.0,7.41,1
10063,2023-09-14,26,20.0,6.73,1
10064,2023-09-15,26,20.0,6.14,1
10065,2023-09-18,26,16.0,6.16,1
10066,2023-09-19,26,,7.61,0
10067,2023-09-20,26,19.0,7.64,1
10068,2023-09-21,26,20.0,6.29,1
10069,2023-09-22,26,24.0,6.72,1
10070,2023-09-25,26,19.0,7.93,1
10071,2023-09-26,26,,6.42,0
10072,2023-09-27,26,21.0,7.5,1
10073,2023-09-28,26,22.0,7.82,1
10074,2023-09-29,26,20.0,6.44,1
10075,2023-10-02,26,21.0,6.37,1
10076,2023-10-03,26,,8.0,0
10077,2023-10-04,26,22.0,6.28,1
10078,2023-10-05,26,,6.63,0
10079,2023-10-06,26,21.0,6.26,1
10080,2023-10-09,26,,7.08,0
10081,2023-10-10,26,,7.62,0
10082,2023-10-11,26,16.0,7.96,1
10083,2023-10-12,26,22.0,6.47,1
10084,2023-10-13,26,16.0,6.96,1
10085,2023-10-16,26,23.0,7.23,1
10086,2023-10-17,26,21.0,6.82,1
10087,2023-10-18,26,,7.44,0
10088,2023-10-19,26,22.0,7.46,1
10089,2023-10-20,26,20.0,7.66,1
10090,2023-10-23,26,24.0,7.27,1
10091,2023-10-24,26,,6.97,0
10092,2023-10-25,26,,7.21,0
10093,2023-10-26,26,,7.86,0
10094,2023-10-27,26,27.0,7.89,1
10095,2023-10-30,26,21.0,7.31,1
10096,2023-10-31,26,,7.79,0
10097,2023-11-01,26,22.0,6.08,1
10098,2023-11-02,26,21.0,6.63,1
10099,2023-11-03,26,,7.2,0
10100,2023-11-06,26,25.0,7.06,1
10101,2023-11-07,26,,6.94,0
10102,2023-11-08,26,28.0,7.2,1
10103,2023-11-09,26,,7.85,0
10104,2023-11-10,26,22.0,6.74,1
10105,2023-11-13,26,,6.15,0
10106,2023-11-14,26,29.0,7.58,1
10107,2023-11-15,26,,7.12,0
10108,2023-11-16,26,28.0,6.01,1
10109,2023-11-17,26,29.0,7.44,1
10110,2023-11-20,26,24.0,7.53,1
10111,2023-11-21,26,24.0,7.83,1
10112,2023-11-22,26,,6.11,0
10113,2023-11-23,26,,6.41,0
10114,2023-11-24,26,,7.36,0
10115,2023-11-27,26,30.0,6.9,1
10116,2023-11-28,26,,6.23,0
10117,2023-11-29,26,,7.73,0
10118,2023-11-30,26,29.0,7.05,1
10119,2023-12-01,26,31.0,7.39,1
10120,2023-12-04,26,,7.55,0
10121,2023-12-05,26,,7.09,0
10122,2023-12-06,26,,6.96,0
10123,2023-12-07,26,,6.51,0
10124,2023-12-08,26,16.0,7.71,1
10125,2023-12-10,26,,3.6,0
10126,2023-12-11,26,,7.6,0
10127,2023-12-12,26,,6.63,0
10128,2023-12-13,26,24.0,6.38,1
10129,2023-12-14,26,22.0,7.06,1
10130,2023-12-15,26,21.0,7.98,1
10131,2023-12-18,26,21.0,7.07,1
10132,2023-12-19,26,,6.57,0
10133,2023-12-20,26,,7.26,0
10134,2023-12-21,26,29.0,6.75,1
10135,2023-12-22,26,,7.57,0
10136,2023-12-25,26,25.0,7.19,1
10137,2023-12-26,26,,7.19,0
10138,2023-12-27,26,33.0,7.91,1
10139,2023-12-28,26,22.0,6.63,1
10140,2023-12-29,26,,6.64,0
10141,2024-01-01,26,16.0,7.3,1
10142,2024-01-02,26,24.0,6.98,1
10143,2024-01-03,26,,7.92,0
10144,2024-01-04,26,25.0,7.01,1
10145,2024-01-05,26,,7.88,0
10146,2024-01-08,26,33.0,7.61,1
10147,2024-01-09,26,33.0,6.56,1
10148,2024-01-10,26,35.0,7.36,1
10149,2024-01-11,26,,6.97,0
10150,2024-01-12,26,35.0,7.86,1
10151,2024-01-15,26,33.0,6.64,1
10152,2024-01-16,26,25.0,6.58,1
10153,2024-01-17,26,25.0,7.61,1
10154,2024-01-18,26,,7.93,0
10155,2024-01-19,26,,6.33,0
10156,2024-01-22,26,35.0,7.35,1
10157,2024-01-23,26,,7.41,0
10158,2024-01-24,26,,6.26,0
10159,2024-01-25,26,,6.34,0
10160,2024-01-26,26,,6.36,0
10161,2024-01-29,26,26.0,6.26,1
10162,2024-01-30,26,26.0,7.08,1
10163,2024-01-31,26,,7.72,0
10164,2024-02-01,26,32.0,6.97,1
10165,2024-02-02,26,25.0,7.48,1
10166,2024-02-05,26,35.0,7.49,1
10167,2024-02-06,26,35.0,7.29,1
10168,2024-02-07,26,26.0,6.45,1
10169,2024-02-08,26,24.0,7.69,1
10170,2024-02-09,26,,6.12,0
10171,2024-02-12,26,32.0,6.02,1
10172,2024-02-13,26,36.0,7.91,1
10173,2024-02-14,26,36.0,7.32,1
10174,2024-02-15,26,31.0,6.28,1
10175,2024-02-16,26,,7.1,0
10176,2024-02-19,26,21.0,6.83,1
10177,2024-02-20,26,32.0,6.37,1
10178,2024-02-21,26,29.0,6.97,1
10179,2024-02-22,26,29.0,6.57,1
10180,2024-02-23,26,,6.61,0
10181,2024-02-26,26,,6.07,0
10182,2024-02-27,26,,7.95,0
10183,2024-02-28,26,21.0,6.89,1
10184,2024-02-29,26,35.0,6.41,1
10185,2024-03-01,26,39.0,6.5,1
10186,2024-03-04,26,32.0,6.28,1
10187,2024-03-05,26,37.0,6.45,1
10188,2024-03-06,26,,7.32,0
10189,2024-03-07,26,26.0,7.38,1
10190,2024-03-08,26,35.0,7.67,1
10191,2024-03-11,26,,6.56,0
10192,2024-03-12,26,,6.03,0
10193,2024-03-13,26,,6.03,0
10194,2024-03-14,26,35.0,6.71,1
10195,2024-03-15,26,,7.23,0
10196,2024-03-18,26,36.0,6.02,1
10197,2024-03-19,26,,7.49,0
10198,2024-03-20,26,31.0,6.55,1
10199,2024-03-21,26,26.0,6.3,1
10200,2024-03-22,26,37.0,7.02,1
10201,2024-03-25,26,,6.88,0
10202,2024-03-26,26,37.0,6.43,1
10203,2024-03-27,26,,7.58,0
10204,2024-03-28,26,,6.47,0
10205,2024-03-29,26,,7.5,0
10206,2024-04-01,26,26.0,7.74,1
10207,2024-04-02,26,39.0,7.46,1
10208,2024-04-03,26,,7.14,0
10209,2024-04-04,26,32.0,7.94,1
10210,2024-04-05,26,,6.7,0
10211,2024-04-08,26,,7.12,0
10212,2024-04-09,26,40.0,6.02,1
10213,2024-04-10,26,36.0,6.22,1
10214,2024-04-11,26,39.0,6.09,1
10215,2024-04-12,26,21.0,6.28,1
10216,2024-04-15,26,,6.56,0
10217,2024-04-16,26,41.0,7.51,1
10218,2024-04-17,26,,6.53,0
10219,2024-04-18,26,,7.26,0
10220,2024-04-19,26,41.0,7.63,1
10221,2024-04-22,26,39.0,7.6,1
10222,2024-04-23,26,,6.35,0
10223,2024-04-24,26,,7.33,0
10224,2024-04-25,26,,6.57,0
10225,2024-04-26,26,40.0,7.14,1
10226,2024-04-29,26,,6.92,0
10227,2024-04-30,26,,6.91,0
10228,2024-05-01,26,29.0,7.93,1
10229,2024-05-02,26,,6.4,0
10230,2024-05-03,26,35.0,6.65,1
10231,2024-05-06,26,43.0,6.04,1
10232,2024-05-07,26,,6.81,0
10233,2024-05-08,26,43.0,6.58,1
10234,2024-05-09,26,41.0,6.31,1
10235,2024-05-10,26,,7.86,0
10236,2024-05-13,26,29.0,6.8,1
10237,2024-05-14,26,40.0,6.5,1
10238,2024-05-15,26,,6.07,0
10239,2024-05-16,26,38.0,6.11,1
10240,2024-05-17,26,36.0,6.98,1
10241,2024-05-20,26,35.0,6.87,1
10242,2024-05-21,26,38.0,6.12,1
10243,2024-05-22,26,35.0,6.31,1
10244,2024-05-23,26,29.0,7.18,1
10245,2024-05-24,26,,6.0,0
10246,2024-05-27,26,39.0,6.47,1
10247,2024-05-28,26,,6.09,0
10248,2024-05-29,26,40.0,7.12,1
10249,2024-05-30,26,35.0,6.92,1
10250,2024-05-31,26,40.0,6.25,1
10251,2024-06-03,26,40.0,7.08,1
10252,2024-06-04,26,35.0,6.91,1
10253,2024-06-05,26,38.0,6.37,1
10254,2024-06-06,26,45.0,6.02,1
10255,2024-06-07,26,42.0,6.49,1
10256,2024-06-10,26,38.0,6.99,1
10257,2024-06-11,26,38.0,6.71,1
10258,2024-06-12,26,,7.6,0
10259,2024-06-13,26,,6.15,0
10260,2024-06-14,26,42.0,7.01,1
10261,2024-06-17,26,42.0,7.85,1
10262,2024-06-18,26,39.0,6.88,1
10263,2024-06-19,26,,6.02,0
10264,2024-06-20,26,43.0,6.31,1
10265,2024-06-21,26,44.0,6.25,1
10266,2024-06-24,26,,6.07,0
10267,2024-06-25,26,,6.65,0
10268,2024-06-26,26,,6.44,0
10269,2024-06-27,26,44.0,6.95,1
10270,2024-06-28,26,,6.59,0
10271,2023-01-02,27,,6.08,0
10272,2023-01-03,27,,6.84,0
10273,2023-01-04,27,,7.49,0
10274,2023-01-05,27,,6.07,0
10275,2023-01-06,27,,7.73,0
10276,2023-01-09,27,,7.94,0
10277,2023-01-10,27,1.0,7.94,1
10278,2023-01-11,27,1.0,6.98,1
10279,2023-01-12,27,1.0,7.34,1
10280,2023-01-13,27,1.0,6.16,1
10281,2023-01-16,27,1.0,6.72,1
10282,2023-01-17,27,2.0,7.96,1
10283,2023-01-18,27,,7.12,0
10284,2023-01-19,27,1.0,6.12,1
10285,2023-01-20,27,2.0,7.4,1
10286,2023-01-23,27,,7.07,0
10287,2023-01-24,27,1.0,6.18,1
10288,2023-01-25,27,2.0,6.79,1
10289,2023-01-26,27,,7.86,0
10290,2023-01-27,27,,7.75,0
10291,2023-01-30,27,,7.72,0
10292,2023-01-31,27,1.0,7.3,1
10293,2023-02-01,27,2.0,6.71,1
10294,2023-02-02,27,2.0,7.81,1
10295,2023-02-03,27,2.0,6.25,1
10296,2023-02-06,27,1.0,7.96,1
10297,2023-02-07,27,1.0,6.62,1
10298,2023-02-08,27,2.0,7.31,1
10299,2023-02-09,27,2.0,6.59,1
10300,2023-02-10,27,3.0,7.64,1
10301,2023-02-13,27,2.0,7.92,1
10302,2023-02-14,27,2.0,6.65,1
10303,2023-02-15,27,4.0,6.82,1
10304,2023-02-16,27,4.0,7.67,1
10305,2023-02-17,27,3.0,6.28,1
10306,2023-02-19,27,4.0,3.72,1
10307,2023-02-20,27,,7.7,0
10308,2023-02-21,27,,7.92,0
10309,2023-02-22,27,4.0,7.81,1
10310,2023-02-23,27,3.0,6.17,1
10311,2023-02-24,27,,7.83,0
10312,2023-02-27,27,,6.63,0
10313,2023-02-28,27,,7.34,0
10314,2023-03-01,27,6.0,7.87,1
10315,2023-03-02,27,6.0,6.27,1
10316,2023-03-03,27,4.0,7.42,1
10317,2023-03-06,27,5.0,6.1,1
10318,2023-03-07,27,7.0,7.84,1
10319,2023-03-08,27,6.0,6.39,1
10320,2023-03-09,27,,6.02,0
10321,2023-03-10,27,7.0,6.83,1
10322,2023-03-12,27,7.0,1.89,1
10323,2023-03-13,27,2.0,6.97,1
10324,2023-03-14,27,,6.89,0
10325,2023-03-15,27,,6.92,0
10326,2023-03-16,27,3.0,6.72,1
10327,2023-03-17,27,2.0,6.53,1
10328,2023-03-20,27,2.0,7.53,1
10329,2023-03-21,27,,7.42,0
10330,2023-03-22,27,8.0,7.25,1
10331,2023-03-23,27,4.0,7.11,1
10332,2023-03-24,27,4.0,7.85,1
10333,2023-03-27,27,9.0,7.76,1
10334,2023-03-28,27,9.0,7.2,1
10335,2023-03-29,27,5.0,7.74,1
10336,2023-03-30,27,5.0,7.84,1
10337,2023-03-31,27,8.0,6.46,1
10338,2023-04-03,27,2.0,7.03,1
10339,2023-04-04,27,2.0,7.02,1
10340,2023-04-05,27,7.0,7.27,1
10341,2023-04-06,27,5.0,7.83,1
10342,2023-04-07,27,4.0,6.72,1
10343,2023-04-10,27,,6.89,0
10344,2023-04-11,27,7.0,6.56,1
10345,2023-04-12,27,11.0,6.27,1
10346,2023-04-13,27,,6.57,0
10347,2023-04-14,27,8.0,6.51,1
10348,2023-04-17,27,10.0,6.62,1
10349,2023-04-18,27,7.0,7.23,1
10350,2023-04-19,27,,6.95,0
10351,2023-04-20,27,8.0,7.16,1
10352,2023-04-21,27,9.0,6.65,1
10353,2023-04-24,27,,6.9,0
10354,2023-04-25,27,8.0,7.28,1
10355,2023-04-26,27,5.0,6.63,1
10356,2023-04-27,27,3.0,6.99,1
10357,2023-04-28,27,,6.95,0
10358,2023-05-01,27,12.0,7.09,1
10359,2023-05-02,27,2.0,6.46,1
10360,2023-05-03,27,2.0,7.07,1
10361,2023-05-04,27,,7.59,0
10362,2023-05-05,27,,7.62,0
10363,2023-05-08,27,13.0,6.42,1
10364,2023-05-09,27,3.0,7.62,1
10365,2023-05-10,27,11.0,7.41,1
10366,2023-05-11,27,10.0,6.06,1
10367,2023-05-12,27,,7.68,0
10368,2023-05-15,27,10.0,7.49,1
10369,2023-05-16,27,7.0,7.07,1
10370,2023-05-17,27,3.0,6.73,1
10371,2023-05-18,27,,7.57,0
10372,2023-05-19,27,7.0,7.52,1
10373,2023-05-22,27,10.0,7.45,1
10374,2023-05-23,27,13.0,6.23,1
10375,2023-05-24,27,10.0,6.58,1
10376,2023-05-25,27,9.0,6.95,1
10377,2023-05-26,27,14.0,6.07,1
10378,2023-05-29,27,11.0,7.7,1
10379,2023-05-30,27,,7.77,0
10380,2023-05-31,27,3.0,6.73,1
10381,2023-06-01,27,,6.31,0
10382,2023-06-02,27,10.0,6.82,1
10383,2023-06-05,27,3.0,7.98,1
10384,2023-06-06,27,,7.53,0
10385,2023-06-07,27,13.0,6.47,1
10386,2023-06-08,27,5.0,7.09,1
10387,2023-06-09,27,15.0,7.26,1
10388,2023-06-12,27,3.0,6.59,1
10389,2023-06-13,27,13.0,7.19,1
10390,2023-06-14,27,11.0,6.75,1
10391,2023-06-15,27,2.0,6.4,1
10392,2023-06-16,27,11.0,7.54,1
10393,2023-06-19,27,,6.15,0
10394,2023-06-20,27,,6.19,0
10395,2023-06-21,27,9.0,6.43,1
10396,2023-06-22,27,10.0,7.34,1
10397,2023-06-23,27,8.0,7.61,1
10398,2023-06-26,27,12.0,7.04,1
10399,2023-06-27,27,7.0,7.57,1
10400,2023-06-28,27,,7.97,0
10401,2023-06-29,27,,7.1,0
10402,2023-06-30,27,9.0,7.57,1
10403,2023-07-03,27,15.0,6.84,1
10404,2023-07-04,27,14.0,6.61,1
10405,2023-07-05,27,18.0,7.15,1
10406,2023-07-06,27,13.0,6.43,1
10407,2023-07-07,27,5.0,6.16,1
10408,2023-07-10,27,,7.56,0
10409,2023-07-11,27,7.0,7.97,1
10410,2023-07-12,27,15.0,7.21,1
10411,2023-07-13,27,,7.66,0
10412,2023-07-14,27,5.0,7.15,1
10413,2023-07-17,27,,6.62,0
10414,2023-07-18,27,15.0,7.45,1
10415,2023-07-19,27,12.0,6.02,1
10416,2023-07-20,27,3.0,7.3,1
10417,2023-07-21,27,,6.35,0
10418,2023-07-24,27,12.0,6.38,1
10419,2023-07-25,27,18.0,7.09,1
10420,2023-07-26,27,12.0,7.53,1
10421,2023-07-27,27,,7.95,0
10422,2023-07-28,27,12.0,7.55,1
10423,2023-07-31,27,3.0,7.03,1
10424,2023-08-01,27,12.0,7.69,1
10425,2023-08-02,27,,7.28,0
10426,2023-08-03,27,5.0,6.05,1
10427,2023-08-04,27,3.0,6.32,1
10428,2023-08-07,27,16.0,6.62,1
10429,2023-08-08,27,18.0,6.45,1
10430,2023-08-09,27,5.0,6.05,1
10431,2023-08-10,27,14.0,7.39,1
10432,2023-08-11,27,8.0,6.21,1
10433,2023-08-14,27,,7.65,0
10434,2023-08-15,27,5.0,6.2,1
10435,2023-08-16,27,11.0,7.13,1
10436,2023-08-17,27,,6.37,0
10437,2023-08-18,27,14.0,7.02,1
10438,2023-08-20,27,20.0,0.62,1
10439,2023-08-21,27,,6.83,0
10440,2023-08-22,27,19.0,6.11,1
10441,2023-08-23,27,23.0,6.21,1
10442,2023-08-24,27,,7.11,0
10443,2023-08-25,27,19.0,7.95,1
10444,2023-08-28,27,23.0,6.25,1
10445,2023-08-29,27,19.0,6.2,1
10446,2023-08-30,27,20.0,6.8,1
10447,2023-08-31,27,3.0,6.23,1
10448,2023-09-01,27,11.0,7.63,1
10449,2023-09-04,27,20.0,6.09,1
10450,2023-09-05,27,22.0,6.16,1
10451,2023-09-06,27,21.0,7.77,1
10452,2023-09-07,27,11.0,7.28,1
10453,2023-09-08,27,3.0,6.68,1
10454,2023-09-11,27,19.0,7.99,1
10455,2023-09-12,27,19.0,7.82,1
10456,2023-09-13,27,3.0,7.15,1
10457,2023-09-14,27,22.0,6.94,1
10458,2023-09-15,27,24.0,6.09,1
10459,2023-09-17,27,,1.39,0
10460,2023-09-18,27,21.0,6.34,1
10461,2023-09-19,27,20.0,7.46,1
10462,2023-09-20,27,19.0,6.49,1
10463,2023-09-21,27,,7.75,0
10464,2023-09-22,27,16.0,7.3,1
10465,2023-09-25,27,,6.05,0
10466,2023-09-26,27,,6.61,0
10467,2023-09-27,27,16.0,7.48,1
10468,2023-09-28,27,22.0,7.31,1
10469,2023-09-29,27,24.0,6.8,1
10470,2023-10-02,27,23.0,7.08,1
10471,2023-10-03,27,20.0,7.86,1
10472,2023-10-04,27,22.0,7.05,1
10473,2023-10-05,27,,6.7,0
10474,2023-10-06,27,,6.67,0
10475,2023-10-09,27,22.0,7.2,1
10476,2023-10-10,27,23.0,6.45,1
10477,2023-10-11,27,16.0,7.05,1
10478,2023-10-12,27,24.0,7.67,1
10479,2023-10-13,27,16.0,6.57,1
10480,2023-10-16,27,16.0,7.31,1
10481,2023-10-17,27,26.0,7.86,1
10482,2023-10-18,27,16.0,6.39,1
10483,2023-10-19,27,26.0,6.31,1
10484,2023-10-20,27,26.0,6.36,1
10485,2023-10-23,27,20.0,7.16,1
10486,2023-10-24,27,20.0,6.97,1
10487,2023-10-25,27,16.0,7.92,1
10488,2023-10-26,27,28.0,6.11,1
10489,2023-10-27,27,26.0,6.9,1
10490,2023-10-30,27,26.0,6.25,1
10491,2023-10-31,27,,6.27,0
10492,2023-11-01,27,24.0,6.4,1
10493,2023-11-02,27,25.0,7.49,1
10494,2023-11-03,27,,6.12,0
10495,2023-11-06,27,25.0,6.66,1
10496,2023-11-07,27,,7.8,0
10497,2023-11-08,27,22.0,7.79,1
10498,2023-11-09,27,26.0,7.3,1
10499,2023-11-10,27,28.0,6.51,1
10500,2023-11-13,27,20.0,6.83,1
10501,2023-11-14,27,21.0,6.43,1
10502,2023-11-15,27,,7.87,0
10503,2023-11-16,27,22.0,7.79,1
10504,2023-11-17,27,,6.9,0
10505,2023-11-20,27,,6.64,0
10506,2023-11-21,27,27.0,7.64,1
10507,2023-11-22,27,,6.56,0
10508,2023-11-23,27,22.0,6.57,1
10509,2023-11-24,27,26.0,7.16,1
10510,2023-11-27,27,25.0,7.73,1
10511,2023-11-28,27,24.0,6.08,1
10512,2023-11-29,27,,7.27,0
10513,2023-11-30,27,26.0,7.87,1
10514,2023-12-01,27,30.0,7.79,1
10515,2023-12-04,27,22.0,6.73,1
10516,2023-12-05,27,30.0,7.61,1
10517,2023-12-06,27,30.0,6.61,1
10518,2023-12-07,27,,7.47,0
10519,2023-12-08,27,,6.01,0
10520,2023-12-11,27,21.0,7.92,1
10521,2023-12-12,27,29.0,7.89,1
10522,2023-12-13,27,31.0,7.62,1
10523,2023-12-14,27,21.0,6.09,1
10524,2023-12-15,27,,7.31,0
10525,2023-12-16,27,33.0,2.49,1
10526,2023-12-18,27,32.0,6.52,1
10527,2023-12-19,27,,6.11,0
10528,2023-12-20,27,22.0,6.74,1
10529,2023-12-21,27,35.0,6.1,1
10530,2023-12-22,27,30.0,7.55,1
10531,2023-12-25,27,29.0,6.32,1
10532,2023-12-26,27,29.0,6.55,1
10533,2023-12-27,27,32.0,6.65,1
10534,2023-12-28,27,25.0,7.2,1
10535,2023-12-29,27,29.0,6.92,1
10536,2024-01-01,27,,6.33,0
10537,2024-01-02,27,21.0,6.43,1
10538,2024-01-03,27,22.0,7.21,1
10539,2024-01-04,27,24.0,6.51,1
10540,2024-01-05,27,,6.57,0
10541,2024-01-08,27,33.0,6.34,1
10542,2024-01-09,27,25.0,6.7,1
10543,2024-01-10,27,29.0,7.51,1
10544,2024-01-11,27,34.0,6.02,1
10545,2024-01-12,27,,6.13,0
10546,2024-01-15,27,35.0,7.16,1
10547,2024-01-16,27,29.0,6.35,1
10548,2024-01-17,27,29.0,6.6,1
10549,2024-01-18,27,29.0,6.2,1
10550,2024-01-19,27,26.0,6.17,1
10551,2024-01-22,27,21.0,7.32,1
10552,2024-01-23,27,,7.75,0
10553,2024-01-24,27,25.0,7.85,1
10554,2024-01-25,27,37.0,7.0,1
10555,2024-01-26,27,,7.25,0
10556,2024-01-29,27,24.0,6.8,1
10557,2024-01-30,27,,7.32,0
10558,2024-01-31,27,,7.54,0
10559,2024-02-01,27,24.0,6.71,1
10560,2024-02-02,27,36.0,7.95,1
10561,2024-02-05,27,,6.55,0
10562,2024-02-06,27,32.0,6.61,1
10563,2024-02-07,27,35.0,6.72,1
10564,2024-02-08,27,37.0,7.51,1
10565,2024-02-09,27,31.0,7.3,1
10566,2024-02-11,27,24.0,1.19,1
10567,2024-02-12,27,34.0,7.33,1
10568,2024-02-13,27,21.0,7.21,1
10569,2024-02-14,27,37.0,6.66,1
10570,2024-02-15,27,34.0,6.8,1
10571,2024-02-16,27,37.0,6.37,1
10572,2024-02-19,27,22.0,6.14,1
10573,2024-02-20,27,,6.08,0
10574,2024-02-21,27,,6.7,0
10575,2024-02-22,27,36.0,7.48,1
10576,2024-02-23,27,35.0,7.6,1
10577,2024-02-26,27,38.0,7.12,1
10578,2024-02-27,27,,7.6,0
10579,2024-02-28,27,37.0,7.76,1
10580,2024-02-29,27,,6.69,0
10581,2024-03-01,27,36.0,6.37,1
10582,2024-03-04,27,35.0,6.46,1
10583,2024-03-05,27,37.0,7.49,1
10584,2024-03-06,27,21.0,6.61,1
10585,2024-03-07,27,29.0,7.42,1
10586,2024-03-08,27,35.0,7.71,1
10587,2024-03-11,27,21.0,6.67,1
10588,2024-03-12,27,39.0,6.21,1
10589,2024-03-13,27,36.0,7.75,1
10590,2024-03-14,27,,7.85,0
10591,2024-03-15,27,35.0,7.31,1
10592,2024-03-18,27,34.0,6.43,1
10593,2024-03-19,27,38.0,7.19,1
10594,2024-03-20,27,31.0,6.84,1
10595,2024-03-21,27,,7.7,0
10596,2024-03-22,27,,6.76,0
10597,2024-03-25,27,29.0,6.97,1
10598,2024-03-26,27,37.0,6.02,1
10599,2024-03-27,27,,7.53,0
10600,2024-03-28,27,35.0,7.59,1
10601,2024-03-29,27,35.0,6.92,1
10602,2024-04-01,27,37.0,6.58,1
10603,2024-04-02,27,38.0,6.02,1
10604,2024-04-03,27,,7.71,0
10605,2024-04-04,27,,6.97,0
10606,2024-04-05,27,24.0,6.12,1
10607,2024-04-06,27,,2.05,0
10608,2024-04-08,27,39.0,6.31,1
10609,2024-04-09,27,41.0,7.23,1
10610,2024-04-10,27,21.0,6.53,1
10611,2024-04-11,27,37.0,6.39,1
10612,2024-04-12,27,38.0,6.06,1
10613,2024-04-14,27,41.0,0.09,1
10614,2024-04-15,27,36.0,6.05,1
10615,2024-04-16,27,37.0,7.74,1
10616,2024-04-17,27,37.0,6.68,1
10617,2024-04-18,27,,7.95,0
10618,2024-04-19,27,,6.98,0
10619,2024-04-22,27,21.0,7.18,1
10620,2024-04-23,27,34.0,7.07,1
10621,2024-04-24,27,36.0,7.81,1
10622,2024-04-25,27,36.0,6.12,1
10623,2024-04-26,27,,7.09,0
10624,2024-04-29,27,21.0,6.58,1
